filename,question,answer,datetime
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/会话管理/接入管理/UE地址管理/UE地址池管理/地址池组管理/mod_addrpoolgrp.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：地址池组名称为""poolgroup2""，开启IPv6基于地址池优先级分配地址算法","START
MOD ADDRPOOLGRP: POOLGRPNAME=""poolgroup2"", IPV6ALLOCPRIALG=Enable;
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/接口管理/服务化接口管理/注册与服务发现/NF Cache管理/opr_nfcachesync.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：NFID=123e4567-e89b-12d3-a456-426614174000，TARGETNFTYPE=NfAMF，REQNFTYPE=NfSMF","OPR NFCACHESYNC:NFID=""123e4567-e89b-12d3-a456-426614174000"",TARGETNFTYPE=NfAMF,REQNFTYPE=NfSMF;",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/NSSF业务及策略管理/S-NSSAI配置管理/mod_cfgsnssai.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：#步骤索引：1024；移动国家码：460；移动网号：00；切片服务类型：1；切片细分标识：000000；激活状态：TRUE","START
MOD CFGSNSSAI: INDEX=1024, MCC=""460"", MNC=""00"", SST=1, SD=""000000"", ISACTIVE=TRUE;
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/会话管理/接入管理/接入控制/DN网络DNS/NBNS选择管理/DNS选择管理/DNS关联的UPF组管理/rmv_uednsupfbindgrp.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：UPF组名称：upfgrp2，UPF实例标识：upf_instance_2","START
RMV UEDNSUPFBINDGRP: UPFGRPNAME=""upfgrp2"", UPFID=""upf_instance_2"";
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/接口管理/服务化接口管理/注册与服务发现/NF Cache管理/tst_nrf.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：在远端NRF中查询NFType为AMF，SERVICENAME为NamfComm，TAI为""123-4567-89AB""的NF信息。","%%TST NRF: DATASOURCE=NRF_ONLY, QUERYTYPE=BYPARAS, NFSELECT=AMF, SERVICENAME=NamfComm, TAI=""123-4567-89AB"";%%",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/会话管理/接入管理/QoS/Qos管理/基于带宽的ARP控制/mod_bandwidtharp.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：QoS Profile名=test，用户级别=高，业务级别=通用业务，拒绝告警门限(%)=60，恢复告警门限(%)=30","START
MOD BANDWIDTHARP: QOSPROFILENAME=""test"", USERPRIORITY=HIGH, SERVICELEVEL=GENERAL, REJECTLIMIT=60, RESTORELIMIT=30;
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/会话管理/接入管理/UE地址管理/UE地址池管理/地址分配规则配置/set_ipallocrule.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：设置全局IPv4地址分配规则，第一优先级规则开关为使能状态，第一优先级规则为基于APN映射的地址范围分配地址；第二优先级规则开关为去使能状态；第三优先级规则开关为去使能状态。","SET IPALLOCRULE: IPV4FIRSTRULESW=ENABLE, IPV4FIRSTRULE=APN-1, IPV4SECONDRULESW=DISABLE, IPV4THIRDRULESW=DISABLE, IPV6FIRSTRULESW=DISABLE, IPV6SECONDRULESW=DISABLE, IPV6THIRDRULESW=DISABLE;",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/会话管理/接入管理/会话协议参数管理/会话策略管理/5GC用户面安全策略管理/mod_dnnransecplcy.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：DNN=""example.com"", NSIDX=1, UPINTEGRPLCY=LOCAL, UPINTEGRTIND=REQUIRED, UPINTEGPDUPLCY=DONOTHING, UPCONFIDPLCY=LOCAL, UPCONFIDIND=REQUIRED","MOD DNNRANSECPLCY:DNN=""example.com"",NSIDX=1,UPINTEGRPLCY=LOCAL,UPINTEGRTIND=REQUIRED,UPINTEGPDUPLCY=DONOTHING,UPCONFIDPLCY=LOCAL,UPCONFIDIND=REQUIRED;",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/会话管理/接入管理/UE地址管理/UE地址池管理/代理IP管理/add_agentip.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：POOLNAME=testpool1, SECTIONNUM=1, IPVERSION=IPV4, V4AGENTIP=10.10.110.2","START
ADD AGENTIP:POOLNAME=""testpool1"",SECTIONNUM=1,IPVERSION=IPV4,V4AGENTIP=""10.10.110.2"";
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/会话管理/接入管理/DNAI管理/DNAI信息管理/rmv_dnaiinfo.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：DNAI信息为""cmnet_dnai""","START
RMV DNAIINFO: DNAI=""cmnet_dnai"";
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/会话管理/接入管理/APN管理/APN组管理/mod_smfapngrp.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：APN组名：grp2，描述信息：IoT Services","START
MOD SMFAPNGRP:GRPNAME=""grp2"",DESC=""IoT Services"";
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/会话管理/接入管理/QoS/PreR8 QoS配置/EPS QCI映射到PreR8/set_epsqci2prer8.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本。参数：QCI值：5，业务类型：INTERACTIVE，通信处理优先级：HIGH。","START
SET EPSQCI2PRER8: QCI=5, TRAFFICCLASS=INTERACTIVE, THP=HIGH;
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/接口管理/服务化接口管理/注册与服务发现/NF服务订阅管理/rmv_nfsrvntfsubs.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：NFINSTANCENAME为SMF_Instance_1，SRVINSTANCEID为Service_Instance_1，NTFICATIONTYPE为N2Info的服务实例下需要删除回调信息。","START
RMV NFSRVNTFSUBS: NFINSTANCENAME=""SMF_Instance_1"", SRVINSTANCEID=""Service_Instance_1"", NTFICATIONTYPE=N2Info;
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/会话管理/接入管理/DNAI位置绑定区域管理/lst_dnarea.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：查询DNAI服务区域名称为""DNAREA1""的DNAI服务区域信息。","START
LST DNAREA: AREANAME=""DNAREA1"";
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/会话管理/接入管理/UE地址管理/DHCP管理/手机后路由/add_routingbehindms.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：IMSI=""123456789125002"", APN=""example.net"", FRAMEDROUTEIP=""192.168.2.0"", FRAMEDROUTEMASK=""255.255.255.0""","START
ADD ROUTINGBEHINDMS: IMSI=""123456789125002"", APN=""example.net"", FRAMEDROUTEIP=""192.168.2.0"", FRAMEDROUTEMASK=""255.255.255.0"";
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/接口管理/服务化接口管理/注册与服务发现/本地NRF功能管理/对端NF实例PLMN范围管理/mod_pnfplmnrange.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：#步骤区域组索引：1234；NF实例标识：SMF_Instance_1；查询方式：START_END；起始号段：20000；终止号段：20005","START
MOD PNFPLMNRANGE:INDEX=1234, NFINSTANCEID=""SMF_Instance_1"", QUERYTYPE=START_END, RANGESTART=""20000"", RANGEEND=""20005"";
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/会话管理/接入管理/QoS/5GC QoS配置/5GC UDM全故障Qos/mod_apnqosbypass.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：APN名称：""huawei.com""，5G用户QoS索引：5","START
MOD APNQOSBYPASS:APN=""huawei.com"",SUBQOSINDEX=5;
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/会话管理/接入管理/QoS/QoS映射/APN-AMBR控制/mod_apnambrctrl.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：CTRLTYPE=GLOBAL_LEVEL, AMBRUL=5000, AMBRDL=5000","START
MOD APNAMBRCTRL:CTRLTYPE=GLOBAL_LEVEL,AMBRUL=5000,AMBRDL=5000;
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/会话管理/接入管理/UE地址管理/UE地址池管理/地址池绑定APN/rmv_poolbindapn.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：POOLNAME = ""pool1""; APN = ""internet.com""","START
RMV POOLBINDAPN:APN=""internet.com"",POOLNAME=""pool1"";
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/会话管理/接入管理/QoS/一键通/APN的一键通配置/rmv_apnpttfunc.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：删除基于APN的一键通功能配置，APN名称为HUAWEI.COM","START
RMV APNPTTFUNC: APN=""HUAWEI.COM"";
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/会话管理/接入管理/L2TP/L2TP加密配置/set_l2tpkey.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：ENSWITCH=ENABLE, PW=SecretKey123, CFMPW=SecretKey123, KEYCHANGE=BYTIME, TIMELEN=120","START
SET L2TPKEY: ENSWITCH=ENABLE, PW=SecretKey123, CFMPW=SecretKey123, KEYCHANGE=BYTIME, TIMELEN=120;
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/会话管理/接入管理/位置上报管理/用户位置信息上报开关/set_locationreport.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：设置基于用户位置、跟踪区、全球演进小区、5G NR全球小区trigger的实时位置上报。","SET LOCATIONREPORT: ULITRIGGERFLG=ENABLE,RAITRIGGERFLG=DISABLE,TAITRIGGERFLG=ENABLE,ECGITRIGGERFLG=ENABLE,NCGITRIGGERFLG=ENABLE;",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/接口管理/服务化接口管理/注册与服务发现/NF服务订阅管理/mod_nfsrvntfsubs.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：NFINSTANCENAME为""SMF_Instance_1""，SRVINSTANCEID为""Service_Instance_1""，NTFICATIONTYPE为""N2Info""，CALLBACKURI为""http://192.168.1.1:8081/newCallbackFunc""，N2INFOCLASS为""N2Sm""。","MOD NFSRVNTFSUBS: NFINSTANCENAME=""SMF_Instance_1"", SRVINSTANCEID=""Service_Instance_1"", NTFICATIONTYPE=N2Info, CALLBACKURI=""http://192.168.1.1:8081/newCallbackFunc"", N2INFOCLASS=N2Sm;",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/接口管理/服务化接口管理/注册与服务发现/NRF管理/NRF参数管理/注册与订阅管理/rmv_nfsubs.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：#步骤删除NF的订阅上下文；NF类型：AMF；订阅上下文标识：123456","START
RMV NFSUBS: NF_TYPE=AMF, SUBSCRIPTIONID=123456;
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/会话管理/接入管理/UPF选择管理/位置区域绑定本地优选名称/lst_locbindarea.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：查询特定的UPF位置信息与该UPF优先支持的服务区的绑定关系，其中UPF位置区为“locality1”","LST LOCBINDAREA: LOCALITY=""locality1"";",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/接口管理/PFCP接口管理/UP管理/N4接口固定速率/set_n4fixedfc.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：MSGTYPE=DLDATA, FCSWITCH=ON, THRESHOLD=2000","START
SET N4FIXEDFC: MSGTYPE=DLDATA, FCSWITCH=ON, THRESHOLD=2000;
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/会话管理/接入管理/UE地址管理/UE地址池管理/基于UPF地址分配开关配置/set_ipallocbyupfglbsw.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：#步骤区域组索引：2435；TACGROUP名称：128-2C90A0；TAC区域段：123076-123076","START
ADD TACGROUPINNSSF:INDEX=2435, TACGROUPNAME=""128-2C90A0"", TACSTART=""123076"", TACEND=""123076"";
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/接口管理/服务化接口管理/注册与服务发现/NRF管理/NRF参数管理/注册与订阅管理/add_subcondition.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：NF类型为NfSMF，订阅条件为PlmnId，通知事件为NF_DEREGISTERED。","ADD SUBCONDITION: NFTYPE=NfSMF, CONDITION=NfInstanceId-0&NFType-0&ServiceName-0&AmfRegionId-0&AmfSetId-0&GuamiList-0&PlmnId-1&NetworkSlice-0&NfGroup-0&Rev1-0&Rev2-0&Rev3-0, REQNOTIFEVENT=NF_REGISTERED-0&NF_DEREGISTERED-1&NF_PROFILE_CHANGED-0;",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/会话管理/接入管理/UE地址管理/UE地址池管理/地址分配位置区管理/地址分配S1TAC段/rmv_addrs1tacid.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：#步骤区域组索引：2500；S1TAC组名：wz-xs；S1TAC段编号：3","START
RMV ADDRS1TACID:TACGROUPNAME=""wz-xs"",TACSECNUM=3;
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/会话管理/接入管理/UE地址管理/UE地址池管理/基于位置区地址分配开关配置/set_ipallocbylocglbsw.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：SWITCH值为ENABLE","START
SET IPALLOCBYLOCGLBSW: SWITCH=ENABLE;
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/接口管理/服务化接口管理/注册与服务发现/本地NRF功能管理/对端NF实例TAI范围管理/mod_pnftairange.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：#步骤区域组索引：2500；NF实例标识：SMF_Instance_1；移动国家码：460；移动网号：01；查询方式：START_END；起始号段：130103；终止号段：130104","START
MOD PNFTAIRANGE: INDEX=2500, NFINSTANCEID=""SMF_Instance_1"", MCC=""460"", MNC=""01"", QUERYTYPE=START_END, RANGESTART=""130103"", RANGEEND=""130104"";
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/会话管理/接入管理/接入控制/业务功能灵活控制/冲突策略管理/mod_smfconflictrule.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：CSTYPE=SMC_SM,PROCTYPE=""ProcedureTypeN4DdnReportAsHsmfN11"",INITMSGTYPE=""InitialMsgTypeUpdateSmContextReq""","START
MOD SMFCONFLICTRULE: CSTYPE=SMC_SM,PROCTYPE=""ProcedureTypeN4DdnReportAsHsmfN11"",INITMSGTYPE=""InitialMsgTypeUpdateSmContextReq"";RULE=""{}"";
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/NSSF业务及策略管理/NSSF功能参数配置/set_nssfbigpkgpara.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：#步骤区域组索引：2500；TACGROUP名称：128-3D90B0；TAC区域段：123077-123077","START
ADD TACGROUPINNSSF:INDEX=2500, TACGROUPNAME=""128-3D90B0"", TACSTART=""123077"", TACEND=""123077"";
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/会话管理/接入管理/UE地址管理/DHCP管理/DHCP服务器组/add_dhcpservergrp.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：DHCP服务器组名称：testgrp，IP类型：IPV4，是否绑定VPN：DISABLE","START
ADD DHCPSERVERGRP:GROUPNAME=""testgrp"",IPVERSION=IPV4,HASVPN=DISABLE;
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/接口管理/服务化接口管理/注册与服务发现/NF优选区域管理/add_nfloc.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：NFTYPE=NfAMF, TGTNFTYPE=UDM, LOCTYPE=LOCALITY, PREFERLOC=""DC3"", DESC=""locality selection for UDM""","START
ADD NFLOC: NFTYPE=NfAMF, TGTNFTYPE=UDM, LOCTYPE=LOCALITY, PREFERLOC=""DC3"", DESC=""locality selection for UDM"";
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/接口管理/PFCP接口管理/UP管理/APN UPF信息管理/lst_apnupfinfo.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：查询APN为example.com，UPF实例为upf_example的节点信息。","%%LST APNUPFINFO: APN=""example.com"",UPFINSTANCEID=""upf_example"";%%",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/会话管理/接入管理/UE地址管理/UE地址池管理/地址分配UPF组管理/rmv_addrupgroup.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：UPF组名称：my_upf_grp","START
RMV ADDRUPGROUP: UPFGRPNAME=""my_upf_grp"";
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/接口管理/服务化接口管理/注册与服务发现/本地NRF功能管理/对端SMF域名信息管理/add_pnfsmfinfo.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：NF实例标识：SMF_Instance_1，PGW域名：example.com，接入类型：3GPP接入类型","START
ADD PNFSMFINFO: NFINSTANCEID=""SMF_Instance_1"", PGWFQDN=""example.com"", ACCESSTYPE=""AccessType3GPP_ACCESS"";
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/接口管理/服务化接口管理/注册与服务发现/NF 状态管理/act_nfoffline.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：NFINSTANCENAME=AMF_Instance_1","START
ACT NFOFFLINE: NFINSTANCENAME=""AMF_Instance_1"";
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/会话管理/接入管理/QoS/PreR8 QoS配置/PreR8 QoS控制动作/mod_prer8qosaction.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：QOSPROFILENAME=test, TRAFFICCLASS=STREAMING, GBRDL=200, GBRDLACTION=REJECT, GBRUL=150, GBRULACTION=DEGRADE, MBRDL=300, MBRDLACTION=REJECT, MBRUL=250, MBRULACTION=DEGRADE","START
MOD PRER8QOSACTION:QOSPROFILENAME=""test"",TRAFFICCLASS=STREAMING,GBRDL=200,GBRDLACTION=REJECT,GBRUL=150,GBRULACTION=DEGRADE,MBRDL=300,MBRDLACTION=REJECT,MBRUL=250,MBRULACTION=DEGRADE;
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/接口管理/服务化接口管理/注册与服务发现/NF服务配置管理/mod_nfservice.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：
# NF实例名称：AMF_Instance_1；服务实例标识：Service_Instance_1；服务名称：NamfComm；容量：5000","START
MOD NFSERVICE: NFINSTANCENAME=""AMF_Instance_1"", SRVINSTANCEID=""Service_Instance_1"", SERVICENAME=NamfComm, CAPACITY=5000;
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/会话管理/接入管理/GGSN和P-GW Proxy/代理选择的IMSI/MSISDN号段/rmv_primsimsisdnseg.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：#删除代理IMSI/MSISDN号段\n\n参数：\n\n#步骤代理IMSI/MSISDN号段名称：imsi2","START\nRMV PRIMSIMSISDNSEG: SEGMENTNAME=""imsi2"";\nEND",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/会话管理/接入管理/Proxy SGW管理/Proxy SGW-C接入列表/mod_proxysgwacclist.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：用户范围：IMSI_PRE；前缀：27602；控制类型：REJECT；描述信息：Test Description","START
MOD PROXYSGWACCLIST: SUBRANGEALL=IMSI_PRE, PREFIX=""27602"", CTRLTYPE=REJECT, DESC=""Test Description"";
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/会话管理/接入管理/QoS/EPS QoS配置/本地EPS QoS/rmv_epssubqos.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：#删除EPS签约QoS配置；用户QoS索引：123","START
RMV EPSSUBQOS: SUBQOSINDEX=123;
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/接口管理/服务化接口管理/注册与服务发现/NRF管理/NRF参数管理/NRF配置参数管理/rmv_nrfpara.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：删除NRF协议参数，NRF实例名称：NRF_Instance_1","START
RMV NRFPARA: NRFINSTANCENAME=""NRF_Instance_1"";
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/会话管理/接入管理/UE地址管理/UE地址池管理/地址池组管理/add_addrpoolgrp.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：地址池组名称：spoolgrp2，地址池组类型：Radius，IPv4基于地址池优先级分配地址算法：Enable，IPv6基于地址池优先级分配地址算法：Disable","START
ADD ADDRPOOLGRP: POOLGRPNAME=""spoolgrp2"", POOLGRPTYPE=Radius, IPV4ALLOCPRIALG=Enable, IPV6ALLOCPRIALG=Disable;
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/会话管理/接入管理/虚拟APN映射管理/基于TAC位置的虚拟APN映射管理/虚拟APN映射的TAC组/rmv_tacgroup.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：TAC组名=shanghai","START
RMV TACGROUP:TACGROUPNAME=""shanghai"";
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/平台服务管理/操作维护/性能统计管理/SMF性能对象管理/add_perfregapn.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：#增加区域和APN性能统计对象；区域名称：shanghai；APN：internet","START
ADD PERFREGAPN: APN=internet, REGNAME=shanghai;
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/接口管理/服务化接口管理/注册与服务发现/本地NRF功能管理/对端AMF信息管理/mod_pnfamfinfo.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：NF实例标识为AMF_Instance_2，AMF区域标识为01，AMF组标识为002。","MOD PNFAMFINFO: NFINSTANCEID=""AMF_Instance_2"", AMFREGIONID=""01"", AMFSETID=""002"";",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/接口管理/服务化接口管理/注册与服务发现/NRF管理/NRF参数管理/NRF配置参数管理/mod_nrfpara.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：NRF实例名称：NRF_Instance_1；等待时长：10；最大重传次数：2；心跳时长：30；心跳是否携带Load信息：TRUE；订阅流程开关：ON；OAUTH2鉴权开关：OFF","START
MOD NRFPARA: NRFINSTANCENAME=""NRF_Instance_1"", WAITINTERVAL=10, MAXRETRYTIMES=2, HEARTBEATTIMER=30, LOADCARRYINHB=TRUE, SUBSCRISWITCH=ON, OAUTH2SWITCH=OFF;
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/会话管理/接入管理/APN管理/APN组管理/lst_smfapngrpmem.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：GRPNAME=""grp1"";","START
LST SMFAPNGRPMEM:GRPNAME=""grp1"";
END",09021920
UNC_20.9.5/OM参考/命令/UNC MML命令/业务服务管理/会话管理/接入管理/速率控制/PLMN速率控制/APN Serving PLMN速率控制/set_apnplmnratectrl.txt,"你是系统工程师，需要根据参数写业务脚本

根据参数，严格按例子中业务脚本格式，以START开始END结束，写业务脚本
参数：参数：APN名称为data123下的PLMN速率控制开关配置为DISABLE。","START
SET APNPLMNRATECTRL:APN=""data123"",PLMNRATECTRLSW=DISABLE;
END",09021920
